"census","tree_number","tree_species","roll","fold","curl","web","tie","ara_roll","ara_fold","ara_web","ara_tie","gall","ara","col","lep","lep_shelters","ara_shelters","sun","ara2","lep2","gall2","roll2","web2","fold2","tie2","ara_roll2","ara_web2","ara_fold2","ara_tie2","lep_shelters2","ara_shelters2"
1,"T02-10","American_Hornbeam",0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,"less sun",0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,1.09861228866811,1.09861228866811
1,"T02-11","American_Hornbeam",0,0,0,0,2,0,0,1,0,0,1,0,0,2,1,"less sun",1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.38629436111989,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,1.38629436111989,1.09861228866811
1,"T02-12","American_Hornbeam",0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,"less sun",0.693147180559945,0.693147180559945,1.79175946922805,0.693147180559945,0.693147180559945,1.6094379124341,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.6094379124341,0.693147180559945
1,"T02-13","American_Hornbeam",0,5,0,0,1,0,0,2,0,0,1,0,1,6,2,"less sun",1.09861228866811,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,1.94591014905531,1.09861228866811,0.693147180559945,1.38629436111989,0.693147180559945,0.693147180559945,2.07944154167984,1.38629436111989
1,"T02-15","American_Hornbeam",0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,"less sun",0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.79175946922805,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.79175946922805,0.693147180559945
1,"T02-16","American_Hornbeam",0,2,0,0,0,0,0,1,0,0,1,0,1,2,1,"less sun",1.09861228866811,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,1.38629436111989,0.693147180559945,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,1.38629436111989,1.09861228866811
1,"T02-17","American_Hornbeam",1,2,0,0,0,0,0,1,0,0,0,0,0,3,1,"less sun",0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,0.693147180559945,1.38629436111989,0.693147180559945,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,1.6094379124341,1.09861228866811
1,"T02-19","American_Hornbeam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"less sun",0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945
1,"T03-01","Hawthorn",0,1,0,0,2,0,0,0,0,0,0,0,1,3,0,"less sun",0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,1.38629436111989,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.6094379124341,0.693147180559945
1,"T03-03","Hawthorn",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"less sun",1.09861228866811,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945
1,"T03-04","Hawthorn",0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,"less sun",1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,1.09861228866811,1.09861228866811
1,"T03-05","Red_Maple",0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,"less sun",0.693147180559945,0.693147180559945,4.78749174278205,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945
1,"T03-06","Hawthorn",0,1,0,3,0,0,0,0,0,0,0,0,0,4,0,"less sun",0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.6094379124341,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.79175946922805,0.693147180559945
1,"T03-07","Red_Maple",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"less sun",0.693147180559945,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945
1,"T03-08","Red_Maple",0,0,0,0,0,0,1,1,0,6,0,0,0,0,2,"less sun",0.693147180559945,0.693147180559945,2.07944154167984,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,1.09861228866811,0.693147180559945,0.693147180559945,1.38629436111989
1,"T03-09","Red_Maple",0,0,0,0,0,0,0,2,0,3,1,0,0,0,2,"less sun",1.09861228866811,0.693147180559945,1.6094379124341,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.38629436111989,0.693147180559945,0.693147180559945,0.693147180559945,1.38629436111989
1,"T03-10","Red_Maple",0,0,0,0,0,0,0,2,0,33,0,0,0,0,2,"less sun",0.693147180559945,0.693147180559945,3.55534806148941,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.38629436111989,0.693147180559945,0.693147180559945,0.693147180559945,1.38629436111989
1,"T03-11","Sugar_Maple",0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,"less sun",0.693147180559945,0.693147180559945,2.484906649788,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945
1,"T03-12","Hawthorn",0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,"less sun",0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,2.07944154167984,0.693147180559945,0.693147180559945,0.693147180559945,2.07944154167984
1,"T04-01","American_Hornbeam",0,3,0,0,0,0,0,1,0,0,0,0,1,3,1,"less sun",0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,1.6094379124341,0.693147180559945,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,1.6094379124341,1.09861228866811
1,"T04-03","Witch_Hazel",2,4,0,0,4,0,0,0,0,26,0,0,1,10,0,"less sun",0.693147180559945,1.09861228866811,3.3322045101752,1.38629436111989,0.693147180559945,1.79175946922805,1.79175946922805,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,2.484906649788,0.693147180559945
1,"T04-04","Hophornbeam",0,1,0,0,4,0,0,0,0,0,0,0,1,5,0,"less sun",0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,1.79175946922805,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.94591014905531,0.693147180559945
1,"T04-05","Hophornbeam",1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,"less sun",0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,1.09861228866811,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.6094379124341,0.693147180559945
1,"T04-06","Hophornbeam",0,4,0,1,0,0,0,0,0,0,0,0,0,5,0,"less sun",0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,1.79175946922805,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.94591014905531,0.693147180559945
1,"T04-07","Hophornbeam",0,1,0,1,0,0,0,0,0,2,0,0,1,2,0,"less sun",0.693147180559945,1.09861228866811,1.38629436111989,0.693147180559945,1.09861228866811,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.38629436111989,0.693147180559945
1,"T04-08","Hophornbeam",0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,"less sun",0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.38629436111989,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.6094379124341,0.693147180559945
1,"T04-09","Witch_Hazel",0,0,0,1,0,0,0,0,0,15,0,0,0,1,0,"less sun",0.693147180559945,0.693147180559945,2.83321334405622,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,0.693147180559945
